"start";"end";"today";"username";"site_id";"location";"_location_latitude";"_location_longitude";"_location_altitude";"_location_precision";"photo_1";"photo_2";"photo_3";"photo_4";"photo_5";"photo_6";"photo_6_002";"photo_6_001";"anvil_type";"anvil_type/stone";"anvil_type/wood";"hammer_material";"hammer_material/stone";"hammer_material/wood";"fragmentation";"weight_g";"length_mm_max";"length_mm_25";"length_mm_50";"length_mm_75";"width_mm_max";"width_mm_25";"width_mm_50";"width_mm_75";"THICKNESS";"debris_at_site";"debris_at_site/almendra";"debris_at_site/hermit_crabs";"debris_at_site/halloween_crabs";"debris_at_site/coconuts";"debris_at_site/marine_snail";"debris_at_site/river_snail";"debris_at_site/bactris_fruit";"debris_at_site/other_processed_item";"debris_at_site/astrocaryum";"site_type_size";"site_type_persistence";"Anvil_surface_inclination_degrees";"Substrate_surface_inclination_degrees";"Horizontal_distance_to_nearest_water_cm";"Vertical_distance_to_nearest_water_cm";"Horizontal_distance_to_nearest";"Is_nearest_tree_almendra";"Is_nearest_tree_almendra/yes";"Is_nearest_tree_almendra/no";"site_location";"site_location/beach";"site_location/stream_bank";"site_location/in_tree";"site_location/other";"site_location/forest";"site_location/option_6";"comments";"camera_at_site";"name_of_camera_trap";"ID";"What_is_the_name_of_this_site";"LOCATION";"_LOCATION_latitude";"_LOCATION_longitude";"_LOCATION_altitude";"_LOCATION_precision";"Record_your_current_location";"_Record_your_current_location_latitude";"_Record_your_current_location_longitude";"_Record_your_current_location_altitude";"_Record_your_current_location_precision";"Photo_1";"Photo_2";"Photo_3";"What_type_of_anvil";"What_type_of_anvil/stone";"What_type_of_anvil/wood";"Photo_4";"What_is_hammer_material";"What_is_hammer_material/stone";"What_is_hammer_material/wooden";"Photo_5";"Fragmentation_Pattern";"Photo_6";"ANVIL";"ANVIL/stone";"ANVIL/wood";"HAMMER";"HAMMER/stone";"HAMMER/wooden";"LENGTH_001";"FRAGMENTATION";"LENGTH_001_001";"WEIGHT";"Type_of_Debris_at_Site";"Type_of_Debris_at_Site/almendras";"Type_of_Debris_at_Site/shells";"Type_of_Debris_at_Site/halloween_crab";"Type_of_Debris_at_Site/coconut";"Type_of_Debris_at_Site/marine_snail";"Type_of_Debris_at_Site/freshwater_sna";"Type_of_Debris_at_Site/other__see_com";"LENGTH";"Site_Type";"WIDTH";"Enter_a_date_and_time";"DEBRIS_AT_SITE";"DEBRIS_AT_SITE/ALMENDRAS";"DEBRIS_AT_SITE/SHELLS";"DEBRIS_AT_SITE/HCRABS";"DEBRIS_AT_SITE/COCO";"DEBRIS_AT_SITE/MARlNE_SNAIL";"DEBRIS_AT_SITE/FRESHWATER_SNA_1";"DEBRIS_AT_SITE/NUT";"DEBRIS_AT_SITE/OTHER_PROC_ITE_1";"DEBRIS_AT_SITE/RIVER_SNAIL";"DEBRIS_AT_SITE/OTHER_PROC_ITE";"SITE_TYPE";"SITE_LOCATION";"SITE_LOCATION/beach";"SITE_LOCATION/stream_bank";"SITE_LOCATION/in_tree";"SITE_LOCATION/in_stream";"SITE_LOCATION/other";"Comments";"COMMENTS";"CAMERA_AT_SITE";"Name_of_Camera_Trap";"hardness_1_hld";"hammerstone_shape";"hammerstone_shape/spheroid";"hammerstone_shape/ovate";"hammerstone_shape/retangular";"hammerstone_shape/irregular";"hammerstone_shape/undetermined";"hardness_2_hld";"hardness_3_hld";"site_type";"hardness_4_hld";"What_is_site_type";"hardness_5_hld";"hardness_6_hld";"hardness_7_hld";"hardness_8_hld";"hardness_9_hld";"_id";"_uuid";"_submission_time";"_validation_status";"_notes";"_status";"_submitted_by";"__version__";"_tags";"_index"
"2023-03-21T17:05:05.776-05:00";"2023-03-21T17:06:46.630-05:00";"2023-03-21";"Brendan Barrett";"Wtu6";"";"";"";"";"";"1679436330998.jpg";"1679436344515.jpg";"1679436361330.jpg";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"0";"";"";"";"0";"";"";"";"0";"river_snail";"0";"0";"0";"0";"0";"1";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"248926019";"6c489a50-97b9-4293-9982-3e77cabfa557";"2023-06-27T14:36:44";"";"";"submitted_via_web";"bjb5009";"vxE4VZ7xkMmyZoweH2X4PX";"";"445"
"2023-03-21T17:29:51.927-05:00";"2023-03-21T17:31:46.295-05:00";"2023-03-21";"Brendan Barrett";"Wtu7";"";"";"";"";"";"1679437818500.jpg";"1679437839807.jpg";"1679437863665.jpg";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"0";"";"";"";"0";"";"";"";"0";"halloween_crabs";"0";"0";"1";"0";"0";"0";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"248926080";"33f8730c-b012-4581-91b2-6ca279db7ade";"2023-06-27T14:37:02";"";"";"submitted_via_web";"bjb5009";"vxE4VZ7xkMmyZoweH2X4PX";"";"446"
"2023-03-21T17:32:27.454-05:00";"2023-03-21T17:33:41.880-05:00";"2023-03-21";"Brendan Barrett";"Wtu8 ";"";"";"";"";"";"1679437959830.jpg";"1679437976090.jpg";"1679437986628.jpg";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"0";"";"";"";"0";"";"";"";"0";"river_snail";"0";"0";"0";"0";"0";"1";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"248926138";"1736f1ea-57f1-46dd-8f4d-b89753e14abe";"2023-06-27T14:37:21";"";"";"submitted_via_web";"bjb5009";"vxE4VZ7xkMmyZoweH2X4PX";"";"447"
"2023-03-21T17:36:17.279-05:00";"2023-03-21T17:38:16.182-05:00";"2023-03-21";"Brendan Barrett";"Wtu9";"";"";"";"";"";"1679438233088.jpg";"1679438237194.jpg";"1679438240443.jpg";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"0";"";"";"";"0";"";"";"";"0";"halloween_crabs";"0";"0";"1";"0";"0";"0";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"Not confirmed!";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"248926202";"4d85e77d-28ed-4716-8a32-a9101657b93f";"2023-06-27T14:37:39";"";"";"submitted_via_web";"bjb5009";"vxE4VZ7xkMmyZoweH2X4PX";"";"448"
"2023-03-21T12:10:24.190-05:00";"2023-03-21T12:13:29.857-05:00";"2023-03-21";"Brendan Barrett";"Fridge10";"";"";"";"";"";"1679418641731.jpg";"1679418664699.jpg";"1679418684767.jpg";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"incomplete_refit";"48.0";"66";"48";"64";"48";"39";"50";"39";"45";"30";"halloween_crabs";"0";"0";"1";"0";"0";"0";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"248954111";"938baad4-26b7-4c0e-a2f0-d77b3c120ec1";"2023-06-27T16:26:55";"";"";"submitted_via_web";"bjb5009";"vxE4VZ7xkMmyZoweH2X4PX";"";"449"
"2023-03-21T12:22:15.538-05:00";"2023-03-21T12:24:43.789-05:00";"2023-03-21";"Brendan Barrett";"Fridge11";"";"";"";"";"";"1679419364882.jpg";"1679419396280.jpg";"1679419421213.jpg";"1679419442287.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"0";"";"";"";"0";"";"";"";"0";"halloween_crabs";"0";"0";"1";"0";"0";"0";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"248954169";"a0efca08-b4ab-41da-9358-b87488aa2700";"2023-06-27T16:27:04";"";"";"submitted_via_web";"bjb5009";"vxE4VZ7xkMmyZoweH2X4PX";"";"450"
"2023-03-21T16:33:20.706-05:00";"2023-03-21T16:35:24.779-05:00";"2023-03-21";"Brendan Barrett";"Wts1";"";"";"";"";"";"1679434420216.jpg";"1679434435819.jpg";"1679434469523.jpg";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"0";"0";"";"";"0";"";"";"";"0";"river_snail";"0";"0";"0";"0";"0";"1";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"248954240";"b81110f6-1620-4dde-aac6-04cffb3bae8a";"2023-06-27T16:27:16";"";"";"submitted_via_web";"bjb5009";"vxE4VZ7xkMmyZoweH2X4PX";"";"451"
"2023-03-21T16:45:04.541-05:00";"2023-03-21T16:49:03.391-05:00";"2023-03-21";"Brendan Barrett";"Wtu2";"";"";"";"";"";"1679435171146.jpg";"1679435190215.jpg";"1679435203235.jpg";"";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"incomplete_refit";"205.0";"99";"80";"99";"75";"75";"71";"75";"74";"43";"river_snail";"0";"0";"0";"0";"0";"1";"0";"0";"";"1";"1";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"248954326";"497104bf-8471-4586-945d-9fce9a42d2b6";"2023-06-27T16:27:35";"";"";"submitted_via_web";"bjb5009";"vxE4VZ7xkMmyZoweH2X4PX";"";"452"
"2023-03-21T16:54:42.705-05:00";"2023-03-21T16:57:45.891-05:00";"2023-03-21";"Brendan Barrett";"Wtu3";"";"";"";"";"";"1679435719764.jpg";"1679435759017.jpg";"1679435770405.jpg";"1679435783283.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"0";"";"";"";"0";"";"";"";"0";"river_snail";"0";"0";"0";"0";"0";"1";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"stream_bank";"0";"1";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"248954387";"a28f4cb4-f49d-4c19-bd3b-e55b575df643";"2023-06-27T16:27:52";"";"";"submitted_via_web";"bjb5009";"vxE4VZ7xkMmyZoweH2X4PX";"";"453"
"2023-07-21T08:05:48.533-05:00";"2023-07-21T08:12:34.582-05:00";"2023-07-21";"Brendan Barrett";"T01";"7.2719821 -81.8219257 44.55975341796875 4.647";"7.2719821";"-81.8219257";"44.55975341796875";"4.647";"1689944939960.jpg";"1689944948079.jpg";"1689944957954.jpg";"1689944968394.jpg";"1689944981149.jpg";"";"";"";"wood";"0";"1";"stone";"1";"0";"whole";"0.0";"120";"78";"104";"95";"81";"62";"77";"80";"39";"halloween_crabs";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"2";"0.55";"4.3";"0.0";"55.0";"390.0";"no";"0";"1";"stream_bank";"0";"1";"0";"0";"0";"0";"Log on camping stream";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"254921406";"e258f0a3-6350-438d-8cad-29d968ee6ed5";"2023-07-22T22:33:32";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"454"
"2023-07-21T08:13:48.174-05:00";"2023-07-21T08:21:37.415-05:00";"2023-07-21";"Brendan Barrett";"T02a";"7.2717569 -81.8217213 31.74505615234375 3.819";"7.2717569";"-81.8217213";"31.74505615234375";"3.819";"1689945292954.jpg";"1689945307582.jpg";"1689945327702.jpg";"1689945341899.jpg";"1689945356401.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"125";"94";"120";"76";"85";"58";"82";"69";"65";"almendra hermit_crabs coconuts";"1";"1";"0";"1";"0";"0";"0";"0";"0";"3";"3";"4.6";"2.95";"510.0";"140.0";"85.0";"yes";"1";"0";"forest";"0";"0";"0";"0";"1";"0";"Density exp Jan 23";"yes";"Cebus-11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"254922613";"d8e07f28-8d2b-46dc-91ac-51445139e132";"2023-07-22T22:55:22";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"455"
"2023-07-21T08:21:40.383-05:00";"2023-07-21T08:25:09.817-05:00";"2023-07-21";"Brendan Barrett";"T02b";"7.2717614 -81.8217448 42.98455810546875 3.638";"7.2717614";"-81.8217448";"42.98455810546875";"3.638";"1689945737951.jpg";"1689945745028.jpg";"1689945771568.jpg";"1689945779939.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"97";"84";"76";"81";"57";"51";"60";"49";"51";"almendra hermit_crabs coconuts";"1";"1";"0";"1";"0";"0";"0";"0";"0";"3";"3";"";"";"";"";"";"";"";"";"forest";"0";"0";"0";"0";"1";"0";"Density exp Jan 23";"yes";"Cebus-11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"254922729";"93c4abe8-a6d6-4e66-8d35-61770c8cc5e5";"2023-07-22T22:57:29";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"456"
"2023-07-21T08:25:15.063-05:00";"2023-07-21T08:28:19.305-05:00";"2023-07-21";"Brendan Barrett";"T02c";"7.2717256 -81.821785 40.7618408203125 4.998";"7.2717256";"-81.821785";"40.7618408203125";"4.998";"1689945948506.jpg";"1689945957919.jpg";"1689945972176.jpg";"1689945983112.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"incomplete_refit";"0.0";"92";"74";"80";"87";"54";"51";"32";"27";"50";"almendra hermit_crabs coconuts";"1";"1";"0";"1";"0";"0";"0";"0";"0";"3";"3";"";"";"";"";"";"";"";"";"forest";"0";"0";"0";"0";"1";"0";"Density exp Jan 23";"yes";"Cebus-11";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"254922797";"23c136bb-9a23-4b38-95b9-56aba981843e";"2023-07-22T22:58:52";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"457"
"2023-07-21T08:28:24.219-05:00";"2023-07-21T08:31:23.241-05:00";"2023-07-21";"Brendan Barrett";"T02d";"7.2717294 -81.8217808 38.234130859375 4.046";"7.2717294";"-81.8217808";"38.234130859375";"4.046";"1689946126536.jpg";"1689946133968.jpg";"1689946145872.jpg";"1689946156541.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"incomplete_refit";"0.0";"78";"63";"68";"64";"48";"45";"49";"45";"48";"almendra hermit_crabs coconuts";"1";"1";"0";"1";"0";"0";"0";"0";"0";"3";"3";"";"";"";"";"";"";"";"";"forest";"0";"0";"0";"0";"1";"0";"Cebus-11";"yes";"Cebus-11 ";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"254922838";"1172a946-77b9-4540-a56f-e5e87d89d78e";"2023-07-22T23:00:00";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"458"
"2023-07-21T08:32:07.673-05:00";"2023-07-21T08:38:25.029-05:00";"2023-07-21";"Brendan Barrett";"T03";"7.2717756 -81.8217878 49.3797607421875 3.9";"7.2717756";"-81.8217878";"49.3797607421875";"3.9";"1689946364691.jpg";"1689946374558.jpg";"1689946413797.jpg";"1689946429094.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"151";"114";"147";"130";"99";"67";"93";"84";"51";"almendra hermit_crabs coconuts";"1";"1";"0";"1";"0";"0";"0";"0";"0";"2";"3";"21.6";"1.5";"360.0";"120.0";"170.0";"no";"0";"1";"forest";"0";"0";"0";"0";"1";"0";"Same hammer that was at Cebus-11 in Jan 23? Heavy use wear with pitting";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"254922909";"ce9bb905-449e-4eec-a5a2-86508dfdb7d0";"2023-07-22T23:02:20";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"459"
"2023-07-21T08:40:14.771-05:00";"2023-07-21T08:46:39.578-05:00";"2023-07-21";"Brendan Barrett";"T04";"7.2716774 -81.8218332 16.189453125 3.921";"7.2716774";"-81.8218332";"16.189453125";"3.921";"1689946873906.jpg";"1689946891944.jpg";"1689946912381.jpg";"1689946922302.jpg";"";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"90";"28";"82";"55";"67";"38";"55";"35";"49";"almendra hermit_crabs coconuts";"1";"1";"0";"1";"0";"0";"0";"0";"0";"3";"2";"5.45";"7.55";"490.0";"110.0";"280.0";"yes";"1";"0";"stream_bank beach forest";"1";"1";"0";"0";"1";"0";"At mouth of camping stream; use wear on anvil; use wear on hammer (discoloration)";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"255012792";"45056ba1-5788-4b13-9c1e-1d64abd23ded";"2023-07-23T14:28:57";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"460"
"2023-07-21T08:54:12.776-05:00";"2023-07-21T09:05:30.802-05:00";"2023-07-21";"Brendan Barrett";"T05";"7.2703985 -81.8209715 24.93231201171875 3.883";"7.2703985";"-81.8209715";"24.93231201171875";"3.883";"1689947702767.jpg";"1689947713984.jpg";"1689947729612.jpg";"1689947745374.jpg";"1689947768771.jpg";"";"";"";"wood";"0";"1";"stone";"1";"0";"whole";"0.0";"74";"51";"61";"61";"55";"52";"52";"44";"40";"halloween_crabs coconuts almendra";"1";"0";"1";"1";"0";"0";"0";"0";"0";"2";"2";"1.85";"";"0.0";"205.0";"0.0";"yes";"1";"0";"beach in_tree";"1";"0";"1";"0";"0";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"255017773";"7be0cc86-a8f3-40be-a290-4dd08a749113";"2023-07-23T14:57:09";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"461"
"2023-07-21T12:08:51.066-05:00";"2023-07-21T12:15:46.186-05:00";"2023-07-21";"Brendan Barrett";"T20";"7.2698182 -81.8204136 19.87359619140625 3.968";"7.2698182";"-81.8204136";"19.87359619140625";"3.968";"1689959375881.jpg";"1689959390277.jpg";"1689959398823.jpg";"1689959408618.jpg";"1689959424665.jpg";"";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"140";"123";"140";"132";"86";"75";"85";"71";"31";"almendra hermit_crabs coconuts";"1";"1";"0";"1";"0";"0";"0";"0";"0";"3";"3";"6.95";"17.0";"375.0";"220.0";"120.0";"no";"0";"1";"forest";"0";"0";"0";"0";"1";"0";"Very nice tabular hammer; use wear on two surfaces (polish and discoloration)";"yes";"CEBUS-05";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"255021647";"68f222ea-7419-4071-90d2-cc8c794101fa";"2023-07-23T15:17:35";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"462"
"2023-07-21T12:02:48.830-05:00";"2023-07-21T12:08:30.430-05:00";"2023-07-21";"Brendan Barrett";"T19";"7.2697716 -81.8203696 19.899169921875 3.9";"7.2697716";"-81.8203696";"19.899169921875";"3.9";"1689959009463.jpg";"1689959017666.jpg";"1689959028176.jpg";"1689959053315.jpg";"1689959068661.jpg";"1689959075606.jpg";"";"";"stone";"1";"0";"stone";"1";"0";"whole";"0.0";"87";"73";"83";"66";"80";"53";"75";"65";"40";"almendra hermit_crabs coconuts";"1";"1";"0";"1";"0";"0";"0";"0";"0";"3";"3";"8.15";"17.05";"120.0";"220.0";"265.0";"yes";"1";"0";"beach forest";"1";"0";"0";"0";"1";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"255022318";"d68f5873-adbd-4bf8-96f1-f7d90e15d8f7";"2023-07-23T15:20:31";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"463"
"2023-07-21T09:01:15.265-05:00";"2023-07-21T09:04:53.755-05:00";"2023-07-21";"Brendan Barrett";"T06";"7.2702001 -81.8208571 32.60418701171875 3.97";"7.2702001";"-81.8208571";"32.60418701171875";"3.97";"1689948115835.jpg";"1689948125763.jpg";"1689948144696.jpg";"";"";"";"";"";"wood";"0";"1";"stone";"1";"0";"refit";"0.0";"70";"44";"65";"63";"29";"23";"29";"28";"30";"coconuts";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"2";"6.3";"";"0.0";"155.0";"0.0";"no";"0";"1";"in_tree beach";"1";"0";"1";"0";"0";"0";"";"no";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"255023429";"72789227-9590-44a6-b01c-091bf535db11";"2023-07-23T15:25:27";"";"";"submitted_via_web";"mkcarlson";"v6hz4WkAKiXaA2epdtSPKF";"";"464"
